,user_id,score,indicator
67630,2067630,1.100048698,Target
67631,2067631,0.45381408,Target
67632,2067632,-0.048034299,Untarget
67633,2067633,-0.401102501,Untarget
67634,2067634,1.217458285,Target
67635,2067635,0.014600379,Target
67636,2067636,0.432905947,Target
67637,2067637,-0.230642678,Untarget
67638,2067638,-0.27495001,Untarget
67639,2067639,0.194835003,Target
67640,2067640,-1.232019153,Untarget
67641,2067641,0.451039694,Target
67642,2067642,-0.069565295,Untarget
67643,2067643,-1.96910325,Untarget
67644,2067644,0.582791695,Target
67645,2067645,0.950237834,Target
67646,2067646,0.51017717,Target
67647,2067647,0.346334995,Target
67648,2067648,-0.182351681,Untarget
67649,2067649,-0.096127555,Untarget
67650,2067650,1.064338715,Target
67651,2067651,-1.274098521,Untarget
67652,2067652,-1.485313037,Untarget
67653,2067653,0.384975581,Target
67654,2067654,-0.0910459,Untarget
67655,2067655,2.861800669,Target
67656,2067656,-3.497015523,Untarget
67657,2067657,1.241752989,Target
67658,2067658,-0.110305053,Untarget
67659,2067659,-0.668179684,Untarget
67660,2067660,1.265658485,Target
67661,2067661,0.261184189,Target
67662,2067662,0.729777115,Target
67663,2067663,-0.861971139,Untarget
67664,2067664,0.162433068,Target
67665,2067665,-0.899926256,Untarget
67666,2067666,-0.032906159,Untarget
67667,2067667,-3.402335426,Untarget
67668,2067668,0.67221593,Target
67669,2067669,2.278319651,Target
67670,2067670,-0.470582283,Untarget
67671,2067671,-3.866435348,Untarget
67672,2067672,1.313022142,Target
67673,2067673,1.757040601,Target
67674,2067674,4.189537687,Target
67675,2067675,0.011589015,Target
67676,2067676,-0.399476032,Untarget
67677,2067677,-0.003952725,Untarget
67678,2067678,0.117603634,Target
67679,2067679,0.187158784,Target
67680,2067680,0.475705615,Target
67681,2067681,1.705734039,Target
67682,2067682,-0.442473878,Untarget
67683,2067683,-0.226651711,Untarget
67684,2067684,3.863569599,Target
67685,2067685,0.866606262,Target
67686,2067686,-0.043008814,Untarget
67687,2067687,0.833474493,Target
67688,2067688,-0.163092693,Untarget
67689,2067689,0.811315117,Target
67690,2067690,2.791819779,Target
67691,2067691,1.867073396,Target
67692,2067692,-4.365660654,Untarget
67693,2067693,0.947625413,Target
67694,2067694,2.641947473,Target
67695,2067695,0.103488857,Target
67696,2067696,0.122055148,Target
67697,2067697,0.781108675,Target
67698,2067698,2.612487336,Target
67699,2067699,-0.349294904,Untarget
67700,2067700,0.682611661,Target
67701,2067701,0.442561751,Target
67702,2067702,3.984003336,Target
67703,2067703,1.349532838,Target
67704,2067704,-0.151424267,Untarget
67705,2067705,-0.034391565,Untarget
67706,2067706,0.333392328,Target
67707,2067707,0.478245625,Target
67708,2067708,-0.151912957,Untarget
67709,2067709,1.283482486,Target
67710,2067710,-0.941751652,Untarget
67711,2067711,-1.766444583,Untarget
67712,2067712,2.729986272,Target
67713,2067713,-0.008749004,Untarget
67714,2067714,2.792296065,Target
67715,2067715,-0.591812365,Untarget
67716,2067716,-0.069900135,Untarget
67717,2067717,1.160797801,Target
67718,2067718,-0.248628101,Untarget
67719,2067719,0.133921777,Target
67720,2067720,0.653214931,Target
67721,2067721,-1.036674854,Untarget
67722,2067722,-0.100320593,Untarget
67723,2067723,1.493656135,Target
67724,2067724,-0.822159995,Untarget
67725,2067725,-0.269173424,Untarget
67726,2067726,-2.319348346,Untarget
67727,2067727,0.423111166,Target
67728,2067728,-3.412971851,Untarget
67729,2067729,1.57650281,Target
67730,2067730,-0.186081396,Untarget
67731,2067731,-1.561309818,Untarget
67732,2067732,-2.13020517,Untarget
67733,2067733,-0.094726766,Untarget
67734,2067734,0.811667154,Target
67735,2067735,0.267613281,Target
67736,2067736,1.295688722,Target
67737,2067737,-0.942271577,Untarget
67738,2067738,-0.021388224,Untarget
67739,2067739,0.20251986,Target
67740,2067740,-0.376722077,Untarget
67741,2067741,2.432593241,Target
67742,2067742,-1.101387873,Untarget
67743,2067743,0.259268274,Target
67744,2067744,-1.108475065,Untarget
67745,2067745,0.554925467,Target
67746,2067746,-1.941049293,Untarget
67747,2067747,0.5115325,Target
67748,2067748,0.361131654,Target
67749,2067749,-0.382455133,Untarget
67750,2067750,-0.004998489,Untarget
67751,2067751,-1.214077689,Untarget
67752,2067752,-0.066987779,Untarget
67753,2067753,-2.619188624,Untarget
67754,2067754,2.879559582,Target
67755,2067755,0.361783789,Target
67756,2067756,-0.130967138,Untarget
67757,2067757,-0.978428876,Untarget
67758,2067758,1.933864222,Target
67759,2067759,-0.178257455,Untarget
67760,2067760,0.481987528,Target
67761,2067761,1.920620018,Target
67762,2067762,-0.647120618,Untarget
67763,2067763,2.436239571,Target
67764,2067764,-0.206728841,Untarget
67765,2067765,0.044358064,Target
67766,2067766,1.264211865,Target
67767,2067767,0.152534526,Target
67768,2067768,-0.500436234,Untarget
67769,2067769,5.784252089,Target
67770,2067770,2.178904954,Target
67771,2067771,-3.254755614,Untarget
67772,2067772,1.395239827,Target
67773,2067773,0.781676109,Target
67774,2067774,0.094128521,Target
67775,2067775,0.732762367,Target
67776,2067776,0.477399797,Target
67777,2067777,2.819293805,Target
67778,2067778,-0.424530174,Untarget
67779,2067779,-0.585040217,Untarget
67780,2067780,1.049410756,Target
67781,2067781,0.085995972,Target
67782,2067782,-0.3089296,Untarget
67783,2067783,-0.125452678,Untarget
67784,2067784,0.006617704,Target
67785,2067785,0.898028084,Target
67786,2067786,-0.938082815,Untarget
67787,2067787,-0.18055351,Untarget
67788,2067788,0.00028622,Target
67789,2067789,-0.090347609,Untarget
67790,2067790,-0.420108679,Untarget
67791,2067791,0.122055148,Target
67792,2067792,-0.497143977,Untarget
67793,2067793,-1.317515994,Untarget
67794,2067794,2.195760645,Target
67795,2067795,1.973290895,Target
67796,2067796,-1.380763381,Untarget
67797,2067797,-0.676700626,Untarget
67798,2067798,0.095746057,Target
67799,2067799,-0.151346583,Untarget
67800,2067800,-2.001718517,Untarget
67801,2067801,3.983333093,Target
67802,2067802,0.133921777,Target
67803,2067803,1.111054084,Target
67804,2067804,-1.0920038,Untarget
67805,2067805,3.317700476,Target
67806,2067806,0.07204344,Target
67807,2067807,0.424196535,Target
67808,2067808,-1.140845887,Untarget
67809,2067809,0.40938245,Target
67810,2067810,-0.764500099,Untarget
67811,2067811,0.780097146,Target
67812,2067812,0.31303511,Target
67813,2067813,-0.422672511,Untarget
67814,2067814,0.176424426,Target
67815,2067815,0.128564585,Target
67816,2067816,-0.740555402,Untarget
67817,2067817,0.667593172,Target
67818,2067818,2.134277732,Target
67819,2067819,-0.316070034,Untarget
67820,2067820,-0.79886839,Untarget
67821,2067821,1.458490916,Target
67822,2067822,0.65208545,Target
67823,2067823,0.449914565,Target
67824,2067824,-0.251772662,Untarget
67825,2067825,0.27328435,Target
67826,2067826,-0.616486437,Untarget
67827,2067827,-1.599903795,Untarget
67828,2067828,0.017916765,Target
67829,2067829,-0.3023753,Untarget
67830,2067830,-0.012677406,Untarget
67831,2067831,-1.669341263,Untarget
67832,2067832,-1.448351717,Untarget
67833,2067833,-0.081363812,Untarget
67834,2067834,0.621727035,Target
67835,2067835,-0.200820711,Untarget
67836,2067836,0.441177223,Target
67837,2067837,-0.039295796,Untarget
67838,2067838,2.581778128,Target
67839,2067839,2.361026038,Target
67840,2067840,-0.468417607,Untarget
67841,2067841,-2.5011711,Untarget
67842,2067842,1.426165372,Target
67843,2067843,-0.453036511,Untarget
67844,2067844,-0.462790468,Untarget
67845,2067845,2.530580673,Target
67846,2067846,-0.727835896,Untarget
67847,2067847,-0.605742509,Untarget
67848,2067848,2.419168016,Target
67849,2067849,1.391874958,Target
67850,2067850,2.396617914,Target
67851,2067851,0.640656278,Target
67852,2067852,-0.007965799,Untarget
67853,2067853,1.058226872,Target
67854,2067854,2.01040488,Target
67855,2067855,1.502047122,Target
67856,2067856,0.205671839,Target
67857,2067857,2.241086839,Target
67858,2067858,2.190609946,Target
67859,2067859,-1.174346982,Untarget
67860,2067860,-0.238009146,Untarget
67861,2067861,1.006456085,Target
67862,2067862,1.467227826,Target
67863,2067863,-0.292148204,Untarget
67864,2067864,1.694274594,Target
67865,2067865,2.998871156,Target
67866,2067866,1.031651427,Target
67867,2067867,-0.036149681,Untarget
67868,2067868,3.572549956,Target
67869,2067869,-0.266284669,Untarget
67870,2067870,-0.495027281,Untarget
67871,2067871,-1.502256192,Untarget
67872,2067872,0.27417345,Target
67873,2067873,-0.00889414,Untarget
67874,2067874,0.635763632,Target
67875,2067875,-1.414499902,Untarget
67876,2067876,0.779257002,Target
67877,2067877,0.310547497,Target
67878,2067878,0.346935379,Target
67879,2067879,-0.052530112,Untarget
67880,2067880,1.584123038,Target
67881,2067881,-0.335176329,Untarget
67882,2067882,1.756911299,Target
67883,2067883,0.184280145,Target
67884,2067884,-2.931875,Untarget
67885,2067885,-0.665752589,Untarget
67886,2067886,-0.654972069,Untarget
67887,2067887,0.346227892,Target
67888,2067888,0.506120322,Target
67889,2067889,0.602905109,Target
67890,2067890,-0.167126687,Untarget
67891,2067891,-1.790502803,Untarget
67892,2067892,1.129100595,Target
67893,2067893,-0.542671701,Untarget
67894,2067894,-0.374821352,Untarget
67895,2067895,0.680745592,Target
67896,2067896,0.539235739,Target
67897,2067897,1.041215591,Target
67898,2067898,2.742219199,Target
67899,2067899,-3.585980419,Untarget
67900,2067900,-0.379928726,Untarget
67901,2067901,-0.106094125,Untarget
67902,2067902,2.045050364,Target
67903,2067903,2.478432647,Target
67904,2067904,1.226176113,Target
67905,2067905,1.755316533,Target
67906,2067906,0.401680192,Target
67907,2067907,-0.124017534,Untarget
67908,2067908,-2.079704605,Untarget
67909,2067909,1.746324993,Target
67910,2067910,0.827519422,Target
67911,2067911,-0.575345985,Untarget
67912,2067912,-1.967394581,Untarget
67913,2067913,-0.309815171,Untarget
67914,2067914,0.8292697,Target
67915,2067915,0.586699146,Target
67916,2067916,0.02083841,Target
67917,2067917,-0.386847386,Untarget
67918,2067918,3.447871462,Target
67919,2067919,-0.442473878,Untarget
67920,2067920,3.276390806,Target
67921,2067921,0.527754516,Target
67922,2067922,-0.256960147,Untarget
67923,2067923,-0.496830965,Untarget
67924,2067924,-0.164259153,Untarget
67925,2067925,-0.23086791,Untarget
67926,2067926,-0.275510741,Untarget
67927,2067927,0.978372364,Target
67928,2067928,1.079847129,Target
67929,2067929,3.199992186,Target
67930,2067930,-1.65248258,Untarget
67931,2067931,1.199539412,Target
67932,2067932,0.084829565,Target
67933,2067933,-0.863318664,Untarget
67934,2067934,0.641160169,Target
67935,2067935,-2.388274603,Untarget
67936,2067936,-0.13255451,Untarget
67937,2067937,2.047483703,Target
67938,2067938,0.379159659,Target
67939,2067939,-0.547818933,Untarget
67940,2067940,0.586553808,Target
67941,2067941,0.446260548,Target
67942,2067942,0.260782642,Target
67943,2067943,-0.307605764,Untarget
67944,2067944,-0.844318422,Untarget
67945,2067945,-2.807633683,Untarget
67946,2067946,1.668576023,Target
67947,2067947,-0.602141707,Untarget
67948,2067948,0.479339666,Target
67949,2067949,0.82512119,Target
67950,2067950,0.722404814,Target
67951,2067951,-0.22997805,Untarget
67952,2067952,0.41624463,Target
67953,2067953,-0.312161265,Untarget
67954,2067954,-0.954139214,Untarget
67955,2067955,0.84547933,Target
67956,2067956,0.117352519,Target
67957,2067957,0.220879609,Target
67958,2067958,1.243956597,Target
67959,2067959,2.230321641,Target
67960,2067960,-0.792294603,Untarget
67961,2067961,1.462269439,Target
67962,2067962,-0.863318664,Untarget
67963,2067963,0.40379434,Target
67964,2067964,-0.139477863,Untarget
67965,2067965,-0.586146496,Untarget
67966,2067966,0.198456418,Target
67967,2067967,-0.47166141,Untarget
67968,2067968,-0.482400583,Untarget
67969,2067969,3.200025786,Target
67970,2067970,2.218088545,Target
67971,2067971,-1.944045789,Untarget
67972,2067972,-0.148086343,Untarget
67973,2067973,1.052224701,Target
67974,2067974,-0.34424628,Untarget
67975,2067975,1.482645502,Target
67976,2067976,-0.11783523,Untarget
67977,2067977,0.026022038,Target
67978,2067978,2.137840711,Target
67979,2067979,1.543501905,Target
67980,2067980,-0.111476348,Untarget
67981,2067981,-2.035865129,Untarget
67982,2067982,0.011362901,Target
67983,2067983,0.5959873,Target
67984,2067984,-0.412143407,Untarget
67985,2067985,-2.023814059,Untarget
67986,2067986,-0.024441428,Untarget
67987,2067987,0.605478212,Target
67988,2067988,-0.379186369,Untarget
67989,2067989,1.684810575,Target
67990,2067990,0.305903664,Target
67991,2067991,-0.083523355,Untarget
67992,2067992,-1.029412167,Untarget
67993,2067993,0.855403084,Target
67994,2067994,-0.421335773,Untarget
67995,2067995,0.869705824,Target
67996,2067996,0.215353723,Target
67997,2067997,0.515262771,Target
67998,2067998,0.050368027,Target
67999,2067999,-0.678265035,Untarget
68000,2068000,-0.307604533,Untarget
68001,2068001,0.379146937,Target
68002,2068002,0.186196614,Target
68003,2068003,-0.324105978,Untarget
68004,2068004,1.464142764,Target
68005,2068005,-0.85957814,Untarget
68006,2068006,-3.120695878,Untarget
68007,2068007,-0.285858299,Untarget
68008,2068008,-0.194678183,Untarget
68009,2068009,0.140858778,Target
68010,2068010,1.530586975,Target
68011,2068011,-1.243938282,Untarget
68012,2068012,-0.578343743,Untarget
68013,2068013,0.016848136,Target
68014,2068014,2.283682795,Target
68015,2068015,1.159964839,Target
68016,2068016,0.01781048,Target
68017,2068017,1.808962645,Target
68018,2068018,-0.383287997,Untarget
68019,2068019,-1.844155747,Untarget
68020,2068020,0.40390701,Target
68021,2068021,-0.690637327,Untarget
68022,2068022,0.526042696,Target
68023,2068023,-0.746378559,Untarget
68024,2068024,0.897407766,Target
68025,2068025,0.885409084,Target
68026,2068026,-0.642084212,Untarget
68027,2068027,0.818448215,Target
68028,2068028,0.690593605,Target
68029,2068029,0.714336721,Target
68030,2068030,-0.283566158,Untarget
68031,2068031,-0.195963772,Untarget
68032,2068032,0.120287983,Target
68033,2068033,1.05688224,Target
68034,2068034,0.751680335,Target
68035,2068035,-2.873623323,Untarget
68036,2068036,1.688046762,Target
68037,2068037,1.333607311,Target
68038,2068038,1.659992269,Target
68039,2068039,-0.109440536,Untarget
68040,2068040,-0.569265047,Untarget
68041,2068041,-0.276332255,Untarget
68042,2068042,0.041348781,Target
68043,2068043,-1.704096495,Untarget
68044,2068044,-1.28165208,Untarget
68045,2068045,0.850938867,Target
68046,2068046,0.654928354,Target
68047,2068047,6.181790216,Target
68048,2068048,-0.032220853,Untarget
68049,2068049,1.399712572,Target
68050,2068050,0.198311296,Target
68051,2068051,-0.046032497,Untarget
68052,2068052,-0.050465284,Untarget
68053,2068053,0.122785292,Target
68054,2068054,0.417630909,Target
68055,2068055,0.519164038,Target
68056,2068056,-3.816660464,Untarget
68057,2068057,1.396131975,Target
68058,2068058,1.075827757,Target
68059,2068059,-0.13816606,Untarget
68060,2068060,-1.561816929,Untarget
68061,2068061,-0.112909472,Untarget
68062,2068062,0.731132593,Target
68063,2068063,0.169208978,Target
68064,2068064,-0.153278105,Untarget
68065,2068065,0.366160213,Target
68066,2068066,-0.585073648,Untarget
68067,2068067,2.540865454,Target
68068,2068068,-0.055277737,Untarget
68069,2068069,1.14812123,Target
68070,2068070,0.201082685,Target
68071,2068071,-0.455099224,Untarget
68072,2068072,-0.888687204,Untarget
68073,2068073,1.01030955,Target
68074,2068074,-1.03608461,Untarget
68075,2068075,-1.181379957,Untarget
68076,2068076,-0.841127262,Untarget
68077,2068077,0.528337819,Target
68078,2068078,2.834934683,Target
68079,2068079,-0.248011587,Untarget
68080,2068080,-0.086918049,Untarget
68081,2068081,-0.731504722,Untarget
68082,2068082,0.039758327,Target
68083,2068083,-0.068003399,Untarget
68084,2068084,-2.03909731,Untarget
68085,2068085,0.074771005,Target
68086,2068086,0.575107613,Target
68087,2068087,-0.578780178,Untarget
68088,2068088,1.504532689,Target
68089,2068089,0.464857271,Target
68090,2068090,-0.307387923,Untarget
68091,2068091,-0.64469332,Untarget
68092,2068092,0.640656278,Target
68093,2068093,-0.217991975,Untarget
68094,2068094,1.084351006,Target
68095,2068095,-0.342452899,Untarget
68096,2068096,2.979234592,Target
68097,2068097,-0.126598345,Untarget
68098,2068098,-0.094203121,Untarget
68099,2068099,-0.117259763,Untarget
68100,2068100,-0.255585209,Untarget
68101,2068101,-1.491292565,Untarget
68102,2068102,-0.130077885,Untarget
68103,2068103,1.681925273,Target
68104,2068104,0.247588779,Target
68105,2068105,0.120878753,Target
68106,2068106,3.182522681,Target
68107,2068107,1.945031103,Target
68108,2068108,-0.653481585,Untarget
68109,2068109,2.420111925,Target
68110,2068110,2.045050364,Target
68111,2068111,2.25868458,Target
68112,2068112,-0.491021028,Untarget
68113,2068113,0.654688261,Target
68114,2068114,1.023664385,Target
68115,2068115,-1.371708321,Untarget
68116,2068116,-1.188561255,Untarget
68117,2068117,0.109270312,Target
68118,2068118,0.024202461,Target
68119,2068119,-0.311872543,Untarget
68120,2068120,0.765520049,Target
68121,2068121,3.460269477,Target
68122,2068122,-1.590127682,Untarget
68123,2068123,-0.949010723,Untarget
68124,2068124,-3.497015523,Untarget
68125,2068125,1.735200656,Target
68126,2068126,0.505927651,Target
68127,2068127,-4.001325244,Untarget
68128,2068128,-0.863318664,Untarget
68129,2068129,-1.327794827,Untarget
68130,2068130,-0.291272066,Untarget
68131,2068131,-0.492943709,Untarget
68132,2068132,0.241822482,Target
68133,2068133,-3.816100277,Untarget
68134,2068134,3.08481247,Target
68135,2068135,-0.097163739,Untarget
68136,2068136,0.902734636,Target
68137,2068137,0.832263859,Target
68138,2068138,-4.32055399,Untarget
68139,2068139,1.681008265,Target
68140,2068140,1.021145646,Target
68141,2068141,2.061404234,Target
68142,2068142,0.035569016,Target
68143,2068143,0.599446631,Target
68144,2068144,0.067223876,Target
68145,2068145,-1.723676692,Untarget
68146,2068146,-1.50205758,Untarget
68147,2068147,0.072434377,Target
68148,2068148,1.258219712,Target
68149,2068149,-0.350239163,Untarget
68150,2068150,1.227782315,Target
68151,2068151,2.052336996,Target
68152,2068152,-1.655467744,Untarget
68153,2068153,-0.003701919,Untarget
68154,2068154,-0.346156282,Untarget
68155,2068155,1.908574237,Target
68156,2068156,-0.072814014,Untarget
68157,2068157,-0.089775811,Untarget
68158,2068158,0.430220035,Target
68159,2068159,-0.632060866,Untarget
68160,2068160,2.057350206,Target
68161,2068161,-0.454138798,Untarget
68162,2068162,1.818856605,Target
68163,2068163,1.785893158,Target
68164,2068164,0.361164893,Target
68165,2068165,-0.926405679,Untarget
68166,2068166,-0.471381973,Untarget
68167,2068167,-0.218309771,Untarget
68168,2068168,0.268565678,Target
68169,2068169,0.024297726,Target
68170,2068170,2.759310166,Target
68171,2068171,-1.693093652,Untarget
68172,2068172,0.321258694,Target
68173,2068173,0.119206815,Target
68174,2068174,3.317700476,Target
68175,2068175,3.847676725,Target
68176,2068176,0.701363738,Target
68177,2068177,2.672023415,Target
68178,2068178,-0.455136701,Untarget
68179,2068179,1.613880715,Target
68180,2068180,-1.196957135,Untarget
68181,2068181,-1.915719998,Untarget
68182,2068182,-0.467563737,Untarget
68183,2068183,0.447800144,Target
68184,2068184,-1.733435773,Untarget
68185,2068185,-0.109989012,Untarget
68186,2068186,0.8292697,Target
68187,2068187,-0.602169879,Untarget
68188,2068188,0.826242726,Target
68189,2068189,2.243402989,Target
68190,2068190,0.586553808,Target
68191,2068191,1.338353228,Target
68192,2068192,-0.158768313,Untarget
68193,2068193,2.139486015,Target
68194,2068194,0.300271776,Target
68195,2068195,-1.05672113,Untarget
68196,2068196,1.072670314,Target
68197,2068197,0.732632667,Target
68198,2068198,1.923483773,Target
68199,2068199,-0.072040007,Untarget
68200,2068200,-1.256701791,Untarget
68201,2068201,4.346069903,Target
68202,2068202,0.918151122,Target
68203,2068203,0.417336387,Target
68204,2068204,1.130846033,Target
68205,2068205,1.130846033,Target
68206,2068206,-0.086156375,Untarget
68207,2068207,1.111638013,Target
68208,2068208,0.346440205,Target
68209,2068209,0.626180104,Target
68210,2068210,1.817241192,Target
68211,2068211,-1.563831784,Untarget
68212,2068212,0.467564278,Target
68213,2068213,-1.467627953,Untarget
68214,2068214,0.441976356,Target
68215,2068215,0.091653566,Target
68216,2068216,-0.104060938,Untarget
68217,2068217,0.774727137,Target
68218,2068218,0.933996142,Target
68219,2068219,-0.608818135,Untarget
68220,2068220,0.383135439,Target
68221,2068221,-2.513907287,Untarget
68222,2068222,3.377709524,Target
68223,2068223,0.330285046,Target
68224,2068224,-0.142443661,Untarget
68225,2068225,-0.094978427,Untarget
68226,2068226,4.947407304,Target
68227,2068227,-1.612363348,Untarget
68228,2068228,-0.542889899,Untarget
68229,2068229,-0.984957628,Untarget
68230,2068230,-0.077864144,Untarget
68231,2068231,-0.951591671,Untarget
68232,2068232,2.627945361,Target
68233,2068233,-0.113355429,Untarget
68234,2068234,0.832247101,Target
68235,2068235,-0.095291537,Untarget
68236,2068236,2.424857765,Target
68237,2068237,0.652074172,Target
68238,2068238,-0.07680029,Untarget
68239,2068239,0.217958568,Target
68240,2068240,-0.111506345,Untarget
68241,2068241,0.155059854,Target
68242,2068242,0.107572273,Target
68243,2068243,-0.158166585,Untarget
68244,2068244,0.123913659,Target
68245,2068245,1.974358817,Target
68246,2068246,-0.249960316,Untarget
68247,2068247,1.225187073,Target
68248,2068248,1.708791783,Target
68249,2068249,1.598354337,Target
68250,2068250,-0.090606828,Untarget
68251,2068251,1.746489036,Target
68252,2068252,3.720622154,Target
68253,2068253,0.791456675,Target
68254,2068254,0.526112758,Target
68255,2068255,2.717616238,Target
68256,2068256,1.272771612,Target
68257,2068257,-0.099045963,Untarget
68258,2068258,-0.225638866,Untarget
68259,2068259,-1.701908435,Untarget
68260,2068260,-1.217968091,Untarget
68261,2068261,0.654150882,Target
68262,2068262,-0.091173758,Untarget
68263,2068263,0.873992122,Target
68264,2068264,1.412077269,Target
68265,2068265,-0.474971466,Untarget
68266,2068266,-0.069598729,Untarget
68267,2068267,-0.781218912,Untarget
68268,2068268,1.82894334,Target
68269,2068269,-1.561309818,Untarget
68270,2068270,0.377769344,Target
68271,2068271,-0.232483698,Untarget
68272,2068272,-0.090043961,Untarget
68273,2068273,-0.180015448,Untarget
68274,2068274,2.299640097,Target
68275,2068275,-0.451267561,Untarget
68276,2068276,1.330362746,Target
68277,2068277,1.57716013,Target
68278,2068278,-0.345042571,Untarget
68279,2068279,-0.094117308,Untarget
68280,2068280,1.41537224,Target
68281,2068281,0.054552559,Target
68282,2068282,-0.315478977,Untarget
68283,2068283,0.205702601,Target
68284,2068284,-0.333607794,Untarget
68285,2068285,-0.092603841,Untarget
68286,2068286,-0.431134088,Untarget
68287,2068287,-0.54950742,Untarget
68288,2068288,0.57448233,Target
68289,2068289,-0.181151822,Untarget
68290,2068290,1.376500991,Target
68291,2068291,0.203862357,Target
68292,2068292,1.799607087,Target
68293,2068293,2.189018249,Target
68294,2068294,0.493776198,Target
68295,2068295,1.167795709,Target
68296,2068296,-0.373126846,Untarget
68297,2068297,0.681498706,Target
68298,2068298,5.546344692,Target
68299,2068299,-1.46155698,Untarget
68300,2068300,1.751234935,Target
68301,2068301,0.531293023,Target
68302,2068302,0.569575256,Target
68303,2068303,1.74669151,Target
68304,2068304,-0.455799127,Untarget
68305,2068305,-0.992944061,Untarget
68306,2068306,-1.227107049,Untarget
68307,2068307,2.985621711,Target
68308,2068308,-0.140663699,Untarget
68309,2068309,1.370950999,Target
68310,2068310,-1.15801117,Untarget
68311,2068311,0.379248826,Target
68312,2068312,0.667593172,Target
68313,2068313,-0.817128577,Untarget
68314,2068314,1.189797171,Target
68315,2068315,0.144709573,Target
68316,2068316,0.587058585,Target
68317,2068317,-0.965579712,Untarget
68318,2068318,2.861800669,Target
68319,2068319,-2.29687541,Untarget
68320,2068320,0.198456418,Target
68321,2068321,0.107631895,Target
68322,2068322,-2.462123196,Untarget
68323,2068323,2.820174481,Target
68324,2068324,1.257987679,Target
68325,2068325,-0.757668135,Untarget
68326,2068326,-0.951591671,Untarget
68327,2068327,2.178904954,Target
68328,2068328,-2.93764814,Untarget
68329,2068329,0.025934417,Target
68330,2068330,-0.384875462,Untarget
68331,2068331,2.257079948,Target
68332,2068332,-0.095676683,Untarget
68333,2068333,1.259223531,Target
68334,2068334,-0.613772569,Untarget
68335,2068335,0.02058178,Target
68336,2068336,0.770439128,Target
68337,2068337,-0.111905358,Untarget
68338,2068338,1.382343608,Target
68339,2068339,-0.200611393,Untarget
68340,2068340,1.864592239,Target
68341,2068341,-0.682531652,Untarget
68342,2068342,-1.228327887,Untarget
68343,2068343,0.377014794,Target
68344,2068344,0.491503013,Target
68345,2068345,1.458318383,Target
68346,2068346,-0.111750141,Untarget
68347,2068347,2.089604472,Target
68348,2068348,0.012903987,Target
68349,2068349,-0.508796631,Untarget
68350,2068350,0.728453894,Target
68351,2068351,2.271801575,Target
68352,2068352,0.906082786,Target
68353,2068353,-0.650562571,Untarget
68354,2068354,0.03514983,Target
68355,2068355,2.337349084,Target
68356,2068356,1.634848187,Target
68357,2068357,-0.60563042,Untarget
68358,2068358,0.436607595,Target
68359,2068359,0.208153151,Target
68360,2068360,-1.09009549,Untarget
68361,2068361,1.397258076,Target
68362,2068362,-1.100213032,Untarget
68363,2068363,-0.080177501,Untarget
68364,2068364,1.978987732,Target
68365,2068365,-0.234149406,Untarget
68366,2068366,-0.542889899,Untarget
68367,2068367,-0.309434404,Untarget
68368,2068368,-0.061096571,Untarget
68369,2068369,0.384726136,Target
68370,2068370,-0.28752206,Untarget
68371,2068371,-0.711774288,Untarget
68372,2068372,-0.10685753,Untarget
68373,2068373,-1.113672115,Untarget
68374,2068374,1.114242486,Target
68375,2068375,2.320423385,Target
68376,2068376,-0.605154742,Untarget
68377,2068377,3.086409632,Target
68378,2068378,-0.291178705,Untarget
68379,2068379,-1.320884809,Untarget
68380,2068380,-0.225924004,Untarget
68381,2068381,-0.092129886,Untarget
68382,2068382,1.024252635,Target
68383,2068383,-0.091102107,Untarget
68384,2068384,-0.57377218,Untarget
68385,2068385,0.547571662,Target
68386,2068386,0.246857155,Target
68387,2068387,1.366663129,Target
68388,2068388,-1.0089262,Untarget
68389,2068389,0.330084824,Target
68390,2068390,0.216973503,Target
68391,2068391,0.083900362,Target
68392,2068392,-1.491374745,Untarget
68393,2068393,-1.022340358,Untarget
68394,2068394,-1.019350675,Untarget
68395,2068395,-0.969823609,Untarget
68396,2068396,-0.411456142,Untarget
68397,2068397,2.444331729,Target
68398,2068398,0.543044929,Target
68399,2068399,-0.304980823,Untarget
68400,2068400,1.21979147,Target
68401,2068401,0.301276909,Target
68402,2068402,0.652074172,Target
68403,2068403,0.036750639,Target
68404,2068404,-0.087782497,Untarget
68405,2068405,-0.514333723,Untarget
68406,2068406,0.398808606,Target
68407,2068407,-0.344200355,Untarget
68408,2068408,-1.571190459,Untarget
68409,2068409,4.033141961,Target
68410,2068410,0.194082188,Target
68411,2068411,-0.034527366,Untarget
68412,2068412,1.917514309,Target
68413,2068413,-0.57377218,Untarget
68414,2068414,0.335055457,Target
68415,2068415,-0.532481675,Untarget
68416,2068416,-0.232367817,Untarget
68417,2068417,0.066946815,Target
68418,2068418,-0.854766565,Untarget
68419,2068419,-0.333549417,Untarget
68420,2068420,5.624017821,Target
68421,2068421,-0.093758367,Untarget
68422,2068422,-0.230798641,Untarget
68423,2068423,-0.116906543,Untarget
68424,2068424,-0.221419954,Untarget
68425,2068425,0.53094636,Target
68426,2068426,-0.841127262,Untarget
68427,2068427,0.417185061,Target
68428,2068428,-2.309669177,Untarget
68429,2068429,0.627943354,Target
68430,2068430,1.087567175,Target
68431,2068431,-0.020662917,Untarget
68432,2068432,2.782045769,Target
68433,2068433,-0.137722166,Untarget
